job_ad_id,job_city,job_industry,job_type,job_fed_contractor,job_equal_opp_employer,job_ownership,job_req_any,job_req_communication,job_req_education,job_req_min_experience,job_req_computer,job_req_organization,job_req_school,received_callback,firstname,race,gender,years_college,college_degree,honors,worked_during_school,years_experience,computer_skills,special_skills,volunteer,military,employment_holes,has_email_address,resume_quality
39,Boston,business_and_personal_service,sales_rep,1,Yes,public,Yes,No,No,2,No,No,none_listed,0,Rasheed,black,Male,4,No,No,No,10,Yes,No,Yes,No,No,Yes,high
40,Boston,wholesale_and_retail_trade,manager,0,No,private,Yes,Yes,No,Some,No,No,none_listed,0,Emily,white,Female,4,No,No,Yes,2,Yes,No,Yes,Yes,No,Yes,high
40,Boston,wholesale_and_retail_trade,manager,0,No,private,Yes,Yes,No,Some,No,No,none_listed,1,Jamal,black,Male,4,No,No,No,7,No,No,No,No,No,No,low
40,Boston,wholesale_and_retail_trade,manager,0,No,private,Yes,Yes,No,Some,No,No,none_listed,0,Latonya,black,Female,4,No,No,Yes,8,Yes,No,Yes,No,No,Yes,high
40,Boston,wholesale_and_retail_trade,manager,0,No,private,Yes,Yes,No,Some,No,No,none_listed,1,Neil,white,Male,4,No,No,Yes,6,Yes,No,No,No,No,No,low
41,Boston,wholesale_and_retail_trade,retail_sales,0,Yes,public,No,No,No,None,No,No,none_listed,0,Carrie,white,Female,4,No,No,Yes,6,Yes,No,No,No,No,No,low
41,Boston,wholesale_and_retail_trade,retail_sales,0,Yes,public,No,No,No,None,No,No,none_listed,0,Darnell,black,Male,4,No,No,Yes,8,Yes,No,Yes,No,No,Yes,high
41,Boston,wholesale_and_retail_trade,retail_sales,0,Yes,public,No,No,No,None,No,No,none_listed,0,Geoffrey,white,Male,4,No,No,Yes,2,Yes,No,Yes,Yes,No,Yes,high
41,Boston,wholesale_and_retail_trade,retail_sales,0,Yes,public,No,No,No,None,No,No,none_listed,0,Tanisha,black,Female,4,No,No,No,7,No,No,No,No,No,No,low
42,Boston,wholesale_and_retail_trade,retail_sales,0,No,private,Yes,Yes,No,None,No,No,none_listed,0,Anne,white,Female,4,No,No,Yes,6,Yes,No,No,No,No,No,low
42,Boston,wholesale_and_retail_trade,retail_sales,0,No,private,Yes,Yes,No,None,No,No,none_listed,0,Ebony,black,Female,4,No,No,Yes,8,Yes,No,Yes,No,No,Yes,high
42,Boston,wholesale_and_retail_trade,retail_sales,0,No,private,Yes,Yes,No,None,No,No,none_listed,0,Sarah,white,Female,4,No,No,Yes,2,Yes,No,Yes,Yes,No,Yes,high
42,Boston,wholesale_and_retail_trade,retail_sales,0,No,private,Yes,Yes,No,None,No,No,none_listed,0,Tanisha,black,Female,4,No,No,No,7,No,No,No,No,No,No,low
43,Boston,business_and_personal_service,manager,NA,No,unknown,No,No,No,None,No,No,none_listed,0,Anne,white,Female,4,No,No,Yes,8,Yes,No,Yes,No,No,Yes,high
43,Boston,business_and_personal_service,manager,NA,No,unknown,No,No,No,None,No,No,none_listed,0,Meredith,white,Female,4,No,No,No,7,No,No,No,No,No,No,low
43,Boston,business_and_personal_service,manager,NA,No,unknown,No,No,No,None,No,No,none_listed,0,Tamika,black,Female,4,No,No,Yes,6,Yes,No,No,No,No,No,low
43,Boston,business_and_personal_service,manager,NA,No,unknown,No,No,No,None,No,No,none_listed,0,Tremayne,black,Male,4,No,No,Yes,2,Yes,No,Yes,Yes,No,Yes,high
44,Boston,business_and_personal_service,retail_sales,NA,No,unknown,No,No,No,None,No,No,none_listed,0,Jill,white,Female,4,No,No,Yes,2,Yes,No,Yes,Yes,No,Yes,high
44,Boston,business_and_personal_service,retail_sales,NA,No,unknown,No,No,No,None,No,No,none_listed,0,Keisha,black,Female,4,No,No,Yes,8,Yes,No,Yes,No,No,Yes,high
44,Boston,business_and_personal_service,retail_sales,NA,No,unknown,No,No,No,None,No,No,none_listed,0,Sarah,white,Female,4,No,No,Yes,6,Yes,No,No,No,No,No,low
44,Boston,business_and_personal_service,retail_sales,NA,No,unknown,No,No,No,None,No,No,none_listed,0,Tamika,black,Female,4,No,No,No,7,No,No,No,No,No,No,low
45,Boston,finance_insurance_real_estate,manager,0,No,private,Yes,No,No,Some,No,No,none_listed,0,Keisha,black,Female,4,No,No,Yes,14,Yes,Yes,Yes,No,No,No,high
45,Boston,finance_insurance_real_estate,manager,0,No,private,Yes,No,No,Some,No,No,none_listed,0,Latonya,black,Female,4,No,No,No,8,Yes,No,No,No,No,No,low
45,Boston,finance_insurance_real_estate,manager,0,No,private,Yes,No,No,Some,No,No,none_listed,0,Laurie,white,Female,4,No,No,No,18,Yes,No,Yes,No,No,No,high
45,Boston,finance_insurance_real_estate,manager,0,No,private,Yes,No,No,Some,No,No,none_listed,0,Sarah,white,Female,4,No,No,No,26,No,No,No,No,No,No,low
46,Boston,manufacturing,sales_rep,0,Yes,private,Yes,No,Yes,3,No,No,Some_college,0,Emily,white,Female,4,No,No,Yes,2,Yes,No,Yes,Yes,No,Yes,high
46,Boston,manufacturing,sales_rep,0,Yes,private,Yes,No,Yes,3,No,No,Some_college,0,Kenya,black,Female,4,No,No,Yes,6,Yes,No,No,No,No,No,low
46,Boston,manufacturing,sales_rep,0,Yes,private,Yes,No,Yes,3,No,No,Some_college,0,Sarah,white,Female,4,No,No,No,7,No,No,No,No,No,No,low
46,Boston,manufacturing,sales_rep,0,Yes,private,Yes,No,Yes,3,No,No,Some_college,0,Tanisha,black,Female,4,No,No,Yes,8,Yes,No,Yes,No,No,Yes,high
47,Boston,transportation_communication,retail_sales,0,No,private,No,No,No,None,No,No,none_listed,0,Brendan,white,Male,4,No,No,Yes,8,Yes,No,No,No,No,No,low
47,Boston,transportation_communication,retail_sales,0,No,private,No,No,No,None,No,No,none_listed,0,Geoffrey,white,Male,4,No,No,No,8,No,No,Yes,No,No,Yes,high
47,Boston,transportation_communication,retail_sales,0,No,private,No,No,No,None,No,No,none_listed,0,Kareem,black,Male,4,No,No,Yes,8,No,No,No,No,No,No,low
47,Boston,transportation_communication,retail_sales,0,No,private,No,No,No,None,No,No,none_listed,0,Latonya,black,Female,4,No,No,No,10,Yes,No,Yes,No,No,Yes,high
48,Boston,other_service,retail_sales,NA,No,unknown,Yes,No,No,Some,No,No,none_listed,0,Aisha,black,Female,4,No,No,Yes,6,Yes,No,No,No,No,No,low
48,Boston,other_service,retail_sales,NA,No,unknown,Yes,No,No,Some,No,No,none_listed,0,Anne,white,Female,4,No,No,Yes,2,Yes,No,Yes,Yes,No,Yes,high
48,Boston,other_service,retail_sales,NA,No,unknown,Yes,No,No,Some,No,No,none_listed,0,Jill,white,Female,4,No,No,No,7,No,No,No,No,No,No,low
48,Boston,other_service,retail_sales,NA,No,unknown,Yes,No,No,Some,No,No,none_listed,0,Tremayne,black,Male,4,No,No,Yes,8,Yes,No,Yes,No,No,Yes,high
49,Boston,business_and_personal_service,sales_rep,NA,No,unknown,Yes,No,No,Some,No,No,none_listed,0,Jay,white,Male,4,No,No,Yes,6,Yes,No,No,No,No,No,low
49,Boston,business_and_personal_service,sales_rep,NA,No,unknown,Yes,No,No,Some,No,No,none_listed,0,Keisha,black,Female,4,No,No,No,7,No,No,No,No,No,No,low
49,Boston,business_and_personal_service,sales_rep,NA,No,unknown,Yes,No,No,Some,No,No,none_listed,0,Sarah,white,Female,4,No,No,Yes,2,Yes,No,Yes,Yes,No,Yes,high
49,Boston,business_and_personal_service,sales_rep,NA,No,unknown,Yes,No,No,Some,No,No,none_listed,0,Tyrone,black,Male,4,No,No,Yes,8,Yes,No,Yes,No,No,Yes,high
50,Boston,manufacturing,sales_rep,0,Yes,private,Yes,No,Yes,3,No,No,college,0,Keisha,black,Female,4,No,No,No,7,No,No,No,No,No,No,low
50,Boston,manufacturing,sales_rep,0,Yes,private,Yes,No,Yes,3,No,No,college,0,Kristen,white,Female,4,No,No,Yes,8,Yes,No,Yes,No,No,Yes,high
50,Boston,manufacturing,sales_rep,0,Yes,private,Yes,No,Yes,3,No,No,college,0,Leroy,black,Male,4,No,No,Yes,2,Yes,No,Yes,Yes,No,Yes,high
50,Boston,manufacturing,sales_rep,0,Yes,private,Yes,No,Yes,3,No,No,college,0,Neil,white,Male,4,No,No,Yes,6,Yes,No,No,No,No,No,low
51,Boston,other_service,retail_sales,NA,No,unknown,Yes,Yes,No,None,Yes,No,none_listed,0,Allison,white,Female,4,No,No,Yes,2,Yes,No,Yes,Yes,No,Yes,high
51,Boston,other_service,retail_sales,NA,No,unknown,Yes,Yes,No,None,Yes,No,none_listed,0,Kareem,black,Male,4,No,No,No,7,No,No,No,No,No,No,low
51,Boston,other_service,retail_sales,NA,No,unknown,Yes,Yes,No,None,Yes,No,none_listed,0,Leroy,black,Male,4,No,No,Yes,8,Yes,No,Yes,No,No,Yes,high
51,Boston,other_service,retail_sales,NA,No,unknown,Yes,Yes,No,None,Yes,No,none_listed,0,Sarah,white,Female,4,No,No,Yes,6,Yes,No,No,No,No,No,low
52,Boston,wholesale_and_retail_trade,sales_rep,0,No,private,Yes,No,No,None,No,No,none_listed,0,Darnell,black,Male,4,No,No,No,8,No,No,No,No,No,No,low
52,Boston,wholesale_and_retail_trade,sales_rep,0,No,private,Yes,No,No,None,No,No,none_listed,0,Jermaine,black,Male,4,No,No,No,20,No,No,Yes,No,No,No,high
52,Boston,wholesale_and_retail_trade,sales_rep,0,No,private,Yes,No,No,None,No,No,none_listed,0,Neil,white,Male,4,No,No,No,13,Yes,No,No,No,No,No,low
52,Boston,wholesale_and_retail_trade,sales_rep,0,No,private,Yes,No,No,None,No,No,none_listed,0,Todd,white,Male,4,No,No,Yes,5,Yes,Yes,Yes,No,No,No,high
53,Boston,other_service,retail_sales,NA,No,unknown,No,No,No,None,No,No,none_listed,0,Jay,white,Male,4,No,No,Yes,2,Yes,No,Yes,Yes,No,Yes,high
53,Boston,other_service,retail_sales,NA,No,unknown,No,No,No,None,No,No,none_listed,0,Kristen,white,Female,4,No,No,No,7,No,No,No,No,No,No,low
53,Boston,other_service,retail_sales,NA,No,unknown,No,No,No,None,No,No,none_listed,0,Lakisha,black,Female,4,No,No,Yes,8,Yes,No,Yes,No,No,Yes,high
53,Boston,other_service,retail_sales,NA,No,unknown,No,No,No,None,No,No,none_listed,0,Latonya,black,Female,4,No,No,Yes,6,Yes,No,No,No,No,No,low
54,Boston,transportation_communication,manager,NA,No,unknown,No,No,No,None,No,No,none_listed,0,Jay,white,Male,4,No,No,Yes,14,Yes,Yes,Yes,No,No,No,high
54,Boston,transportation_communication,manager,NA,No,unknown,No,No,No,None,No,No,none_listed,0,Lakisha,black,Female,4,No,No,No,26,No,No,No,No,No,No,low
54,Boston,transportation_communication,manager,NA,No,unknown,No,No,No,None,No,No,none_listed,0,Matthew,white,Male,4,No,No,No,8,Yes,No,No,No,No,No,low
54,Boston,transportation_communication,manager,NA,No,unknown,No,No,No,None,No,No,none_listed,0,Tremayne,black,Male,4,No,No,No,18,Yes,No,Yes,No,No,No,high
55,Boston,wholesale_and_retail_trade,sales_rep,0,No,private,Yes,Yes,No,None,No,No,none_listed,0,Emily,white,Female,4,No,No,Yes,8,Yes,No,Yes,No,No,Yes,high
55,Boston,wholesale_and_retail_trade,sales_rep,0,No,private,Yes,Yes,No,None,No,No,none_listed,0,Kareem,black,Male,4,No,No,Yes,2,Yes,No,Yes,Yes,No,Yes,high
55,Boston,wholesale_and_retail_trade,sales_rep,0,No,private,Yes,Yes,No,None,No,No,none_listed,0,Leroy,black,Male,4,No,No,No,7,No,No,No,No,No,No,low
55,Boston,wholesale_and_retail_trade,sales_rep,0,No,private,Yes,Yes,No,None,No,No,none_listed,0,Meredith,white,Female,4,No,No,Yes,6,Yes,No,No,No,No,No,low
56,Boston,wholesale_and_retail_trade,retail_sales,0,No,private,No,No,No,None,No,No,none_listed,0,Aisha,black,Female,4,No,No,Yes,2,Yes,No,Yes,Yes,No,Yes,high
56,Boston,wholesale_and_retail_trade,retail_sales,0,No,private,No,No,No,None,No,No,none_listed,0,Greg,white,Male,4,No,No,Yes,8,Yes,No,Yes,No,No,Yes,high
56,Boston,wholesale_and_retail_trade,retail_sales,0,No,private,No,No,No,None,No,No,none_listed,0,Leroy,black,Male,4,No,No,Yes,6,Yes,No,No,No,No,No,low
56,Boston,wholesale_and_retail_trade,retail_sales,0,No,private,No,No,No,None,No,No,none_listed,0,Matthew,white,Male,4,No,No,No,7,No,No,No,No,No,No,low
57,Boston,business_and_personal_service,retail_sales,1,No,private,Yes,No,No,Some,No,No,none_listed,0,Hakim,black,Male,4,No,No,Yes,2,Yes,No,Yes,Yes,No,Yes,high
57,Boston,business_and_personal_service,retail_sales,1,No,private,Yes,No,No,Some,No,No,none_listed,0,Lakisha,black,Female,4,No,No,No,7,No,No,No,No,No,No,low
57,Boston,business_and_personal_service,retail_sales,1,No,private,Yes,No,No,Some,No,No,none_listed,0,Laurie,white,Female,4,No,No,Yes,6,Yes,No,No,No,No,No,low
57,Boston,business_and_personal_service,retail_sales,1,No,private,Yes,No,No,Some,No,No,none_listed,0,Todd,white,Male,4,No,No,Yes,8,Yes,No,Yes,No,No,Yes,high
58,Boston,transportation_communication,sales_rep,1,No,private,Yes,No,No,None,No,No,none_listed,0,Kristen,white,Female,4,No,No,Yes,8,Yes,No,No,No,No,No,low
58,Boston,transportation_communication,sales_rep,1,No,private,Yes,No,No,None,No,No,none_listed,0,Lakisha,black,Female,4,No,No,Yes,8,No,No,No,No,No,No,low
58,Boston,transportation_communication,sales_rep,1,No,private,Yes,No,No,None,No,No,none_listed,0,Neil,white,Male,4,No,No,No,10,Yes,No,Yes,No,No,Yes,high
58,Boston,transportation_communication,sales_rep,1,No,private,Yes,No,No,None,No,No,none_listed,0,Rasheed,black,Male,4,No,No,No,8,No,No,Yes,No,No,Yes,high
59,Boston,wholesale_and_retail_trade,retail_sales,NA,No,private,Yes,No,No,1,No,No,none_listed,0,Anne,white,Female,4,No,Yes,Yes,2,Yes,No,Yes,Yes,No,Yes,high
59,Boston,wholesale_and_retail_trade,retail_sales,NA,No,private,Yes,No,No,1,No,No,none_listed,0,Brad,white,Male,4,No,Yes,No,7,No,No,No,No,No,No,low
59,Boston,wholesale_and_retail_trade,retail_sales,NA,No,private,Yes,No,No,1,No,No,none_listed,0,Kenya,black,Female,4,No,Yes,Yes,8,Yes,No,Yes,No,No,Yes,high
59,Boston,wholesale_and_retail_trade,retail_sales,NA,No,private,Yes,No,No,1,No,No,none_listed,0,Tyrone,black,Male,4,No,Yes,Yes,6,Yes,No,No,No,No,No,low
60,Boston,manufacturing,retail_sales,0,No,unknown,Yes,No,No,3,No,No,none_listed,0,Kareem,black,Male,4,No,No,Yes,8,Yes,No,Yes,No,No,Yes,high
60,Boston,manufacturing,retail_sales,0,No,unknown,Yes,No,No,3,No,No,none_listed,0,Neil,white,Male,4,No,No,Yes,6,Yes,No,No,No,No,No,low
60,Boston,manufacturing,retail_sales,0,No,unknown,Yes,No,No,3,No,No,none_listed,0,Tamika,black,Female,4,No,No,No,7,No,No,No,No,No,No,low
60,Boston,manufacturing,retail_sales,0,No,unknown,Yes,No,No,3,No,No,none_listed,0,Todd,white,Male,4,No,No,Yes,2,Yes,No,Yes,Yes,No,Yes,high
61,Boston,wholesale_and_retail_trade,retail_sales,0,No,private,Yes,No,Yes,2,No,No,Some_college,0,Ebony,black,Female,4,No,No,Yes,5,Yes,Yes,Yes,No,No,No,high
61,Boston,wholesale_and_retail_trade,retail_sales,0,No,private,Yes,No,Yes,2,No,No,Some_college,0,Jill,white,Female,4,No,No,No,20,No,No,Yes,No,No,No,high
61,Boston,wholesale_and_retail_trade,retail_sales,0,No,private,Yes,No,Yes,2,No,No,Some_college,0,Lakisha,black,Female,4,No,No,No,13,Yes,No,No,No,No,No,low
61,Boston,wholesale_and_retail_trade,retail_sales,0,No,private,Yes,No,Yes,2,No,No,Some_college,0,Meredith,white,Female,4,No,No,No,8,No,No,No,No,No,No,low
62,Boston,wholesale_and_retail_trade,manager,0,No,private,Yes,No,Yes,1,No,No,Some_college,0,Brad,white,Male,4,No,Yes,No,8,Yes,No,No,No,No,No,low
62,Boston,wholesale_and_retail_trade,manager,0,No,private,Yes,No,Yes,1,No,No,Some_college,0,Brendan,white,Male,4,No,Yes,Yes,14,Yes,Yes,Yes,No,No,No,high
62,Boston,wholesale_and_retail_trade,manager,0,No,private,Yes,No,Yes,1,No,No,Some_college,0,Lakisha,black,Female,4,No,Yes,No,18,Yes,No,Yes,No,No,No,high
62,Boston,wholesale_and_retail_trade,manager,0,No,private,Yes,No,Yes,1,No,No,Some_college,0,Latoya,black,Female,4,No,Yes,No,26,No,No,No,No,No,No,low
63,Boston,wholesale_and_retail_trade,sales_rep,0,No,private,Yes,No,No,Some,No,No,none_listed,0,Allison,white,Female,4,No,No,Yes,2,Yes,No,Yes,Yes,No,Yes,high
63,Boston,wholesale_and_retail_trade,sales_rep,0,No,private,Yes,No,No,Some,No,No,none_listed,0,Hakim,black,Male,4,No,No,Yes,8,Yes,No,Yes,No,No,Yes,high
63,Boston,wholesale_and_retail_trade,sales_rep,0,No,private,Yes,No,No,Some,No,No,none_listed,0,Lakisha,black,Female,4,No,No,No,7,No,No,No,No,No,No,low
63,Boston,wholesale_and_retail_trade,sales_rep,0,No,private,Yes,No,No,Some,No,No,none_listed,0,Todd,white,Male,4,No,No,Yes,6,Yes,No,No,No,No,No,low
64,Boston,wholesale_and_retail_trade,retail_sales,0,No,private,Yes,No,No,Some,No,No,none_listed,0,Aisha,black,Female,4,No,No,Yes,8,Yes,No,Yes,No,No,Yes,high
64,Boston,wholesale_and_retail_trade,retail_sales,0,No,private,Yes,No,No,Some,No,No,none_listed,0,Jill,white,Female,4,No,No,Yes,2,Yes,No,Yes,Yes,No,Yes,high
64,Boston,wholesale_and_retail_trade,retail_sales,0,No,private,Yes,No,No,Some,No,No,none_listed,0,Laurie,white,Female,4,No,No,Yes,6,Yes,No,No,No,No,No,low
64,Boston,wholesale_and_retail_trade,retail_sales,0,No,private,Yes,No,No,Some,No,No,none_listed,0,Tanisha,black,Female,4,No,No,No,7,No,No,No,No,No,No,low
65,Boston,other_service,retail_sales,NA,No,unknown,Yes,No,No,Some,No,No,none_listed,0,Keisha,black,Female,4,No,No,Yes,8,No,No,No,No,No,No,low
65,Boston,other_service,retail_sales,NA,No,unknown,Yes,No,No,Some,No,No,none_listed,0,Kenya,black,Female,4,No,No,No,8,No,No,Yes,No,No,Yes,high
65,Boston,other_service,retail_sales,NA,No,unknown,Yes,No,No,Some,No,No,none_listed,0,Kristen,white,Female,4,No,No,Yes,8,Yes,No,No,No,No,No,low
65,Boston,other_service,retail_sales,NA,No,unknown,Yes,No,No,Some,No,No,none_listed,0,Laurie,white,Female,4,No,No,No,10,Yes,No,Yes,No,No,Yes,high
66,Boston,business_and_personal_service,retail_sales,0,No,private,Yes,No,No,Some,No,No,none_listed,0,Brad,white,Male,4,No,No,No,7,No,No,No,No,No,No,low
66,Boston,business_and_personal_service,retail_sales,0,No,private,Yes,No,No,Some,No,No,none_listed,0,Lakisha,black,Female,4,No,No,Yes,2,Yes,No,Yes,Yes,No,Yes,high
66,Boston,business_and_personal_service,retail_sales,0,No,private,Yes,No,No,Some,No,No,none_listed,0,Latoya,black,Female,4,No,No,Yes,6,Yes,No,No,No,No,No,low
66,Boston,business_and_personal_service,retail_sales,0,No,private,Yes,No,No,Some,No,No,none_listed,0,Neil,white,Male,4,No,No,Yes,8,Yes,No,Yes,No,No,Yes,high
67,Boston,wholesale_and_retail_trade,retail_sales,NA,No,unknown,Yes,No,No,2,No,No,none_listed,0,Brendan,white,Male,4,No,No,Yes,6,Yes,No,No,No,No,No,low
67,Boston,wholesale_and_retail_trade,retail_sales,NA,No,unknown,Yes,No,No,2,No,No,none_listed,0,Greg,white,Male,4,No,No,Yes,8,Yes,No,Yes,No,No,Yes,high
67,Boston,wholesale_and_retail_trade,retail_sales,NA,No,unknown,Yes,No,No,2,No,No,none_listed,0,Latonya,black,Female,4,No,No,No,7,No,No,No,No,No,No,low
67,Boston,wholesale_and_retail_trade,retail_sales,NA,No,unknown,Yes,No,No,2,No,No,none_listed,0,Tremayne,black,Male,4,No,No,Yes,2,Yes,No,Yes,Yes,No,Yes,high
68,Boston,wholesale_and_retail_trade,retail_sales,1,Yes,public,No,No,No,None,No,No,none_listed,0,Jermaine,black,Male,4,No,No,No,7,No,No,No,No,No,No,low
68,Boston,wholesale_and_retail_trade,retail_sales,1,Yes,public,No,No,No,None,No,No,none_listed,0,Laurie,white,Female,4,No,No,Yes,6,Yes,No,No,No,No,No,low
68,Boston,wholesale_and_retail_trade,retail_sales,1,Yes,public,No,No,No,None,No,No,none_listed,0,Leroy,black,Male,4,No,No,Yes,2,Yes,No,Yes,Yes,No,Yes,high
68,Boston,wholesale_and_retail_trade,retail_sales,1,Yes,public,No,No,No,None,No,No,none_listed,0,Sarah,white,Female,4,No,No,Yes,8,Yes,No,Yes,No,No,Yes,high
69,Boston,business_and_personal_service,sales_rep,1,Yes,public,Yes,No,Yes,Some,No,No,high_school_grad,0,Hakim,black,Male,4,No,No,Yes,8,Yes,No,Yes,No,No,Yes,high
69,Boston,business_and_personal_service,sales_rep,1,Yes,public,Yes,No,Yes,Some,No,No,high_school_grad,0,Kareem,black,Male,4,No,No,Yes,6,Yes,No,No,No,No,No,low
69,Boston,business_and_personal_service,sales_rep,1,Yes,public,Yes,No,Yes,Some,No,No,high_school_grad,0,Laurie,white,Female,4,No,No,Yes,2,Yes,No,Yes,Yes,No,Yes,high
69,Boston,business_and_personal_service,sales_rep,1,Yes,public,Yes,No,Yes,Some,No,No,high_school_grad,0,Meredith,white,Female,4,No,No,No,7,No,No,No,No,No,No,low
70,Boston,wholesale_and_retail_trade,manager,0,Yes,private,Yes,No,Yes,2,No,No,Some_college,0,Aisha,black,Female,4,No,No,No,7,No,No,No,No,No,No,low
70,Boston,wholesale_and_retail_trade,manager,0,Yes,private,Yes,No,Yes,2,No,No,Some_college,0,Laurie,white,Female,4,No,No,Yes,2,Yes,No,Yes,Yes,No,Yes,high
70,Boston,wholesale_and_retail_trade,manager,0,Yes,private,Yes,No,Yes,2,No,No,Some_college,0,Leroy,black,Male,4,No,No,Yes,8,Yes,No,Yes,No,No,Yes,high
70,Boston,wholesale_and_retail_trade,manager,0,Yes,private,Yes,No,Yes,2,No,No,Some_college,0,Meredith,white,Female,4,No,No,Yes,6,Yes,No,No,No,No,No,low
71,Boston,business_and_personal_service,manager,1,No,private,Yes,Yes,No,None,No,No,none_listed,0,Ebony,black,Female,4,No,No,No,8,Yes,No,No,No,No,No,low
71,Boston,business_and_personal_service,manager,1,No,private,Yes,Yes,No,None,No,No,none_listed,0,Geoffrey,white,Male,4,No,No,No,26,No,No,No,No,No,No,low
71,Boston,business_and_personal_service,manager,1,No,private,Yes,Yes,No,None,No,No,none_listed,0,Kristen,white,Female,4,No,No,Yes,14,Yes,Yes,Yes,No,No,No,high
71,Boston,business_and_personal_service,manager,1,No,private,Yes,Yes,No,None,No,No,none_listed,0,Latoya,black,Female,4,No,No,No,18,Yes,No,Yes,No,No,No,high
72,Boston,wholesale_and_retail_trade,manager,NA,No,unknown,No,No,No,None,No,No,none_listed,0,Allison,white,Female,4,No,No,No,18,Yes,No,Yes,No,No,No,high
72,Boston,wholesale_and_retail_trade,manager,NA,No,unknown,No,No,No,None,No,No,none_listed,0,Geoffrey,white,Male,4,No,No,No,26,No,No,No,No,No,No,low
72,Boston,wholesale_and_retail_trade,manager,NA,No,unknown,No,No,No,None,No,No,none_listed,0,Kareem,black,Male,4,No,No,No,8,Yes,No,No,No,No,No,low
72,Boston,wholesale_and_retail_trade,manager,NA,No,unknown,No,No,No,None,No,No,none_listed,0,Tamika,black,Female,4,No,No,Yes,14,Yes,Yes,Yes,No,No,No,high
73,Boston,wholesale_and_retail_trade,manager,0,Yes,private,Yes,No,No,3,No,No,none_listed,0,Allison,white,Female,4,No,No,No,18,Yes,No,Yes,No,No,No,high
73,Boston,wholesale_and_retail_trade,manager,0,Yes,private,Yes,No,No,3,No,No,none_listed,0,Geoffrey,white,Male,4,No,No,No,26,No,No,No,No,No,No,low
73,Boston,wholesale_and_retail_trade,manager,0,Yes,private,Yes,No,No,3,No,No,none_listed,0,Kenya,black,Female,4,No,No,No,8,Yes,No,No,No,No,No,low
73,Boston,wholesale_and_retail_trade,manager,0,Yes,private,Yes,No,No,3,No,No,none_listed,0,Latoya,black,Female,4,No,No,Yes,14,Yes,Yes,Yes,No,No,No,high
74,Boston,other_service,retail_sales,NA,No,unknown,Yes,No,No,Some,No,No,none_listed,0,Aisha,black,Female,4,No,No,Yes,8,Yes,No,Yes,No,No,Yes,high
74,Boston,other_service,retail_sales,NA,No,unknown,Yes,No,No,Some,No,No,none_listed,0,Emily,white,Female,4,No,No,Yes,2,Yes,No,Yes,Yes,No,Yes,high
74,Boston,other_service,retail_sales,NA,No,unknown,Yes,No,No,Some,No,No,none_listed,0,Geoffrey,white,Male,4,No,No,No,7,No,No,No,No,No,No,low
74,Boston,other_service,retail_sales,NA,No,unknown,Yes,No,No,Some,No,No,none_listed,0,Keisha,black,Female,4,No,No,Yes,6,Yes,No,No,No,No,No,low
